city,state_id,lat,lng,population,zips
Half Moon Bay,CA,37.4685,-122.4382,11454,94019
Moss Bluff,LA,30.3039,-93.2051,11451,70611
Lovington,NM,32.9128,-103.3276,11444,88260
Mack,OH,39.1492,-84.6794,11444,45052 45248 45233
Ridgefield,NJ,40.8313,-74.0147,11439,07657
Woodbury,NY,41.3284,-74.1004,11437,10917 10926 10930
Markham,IL,41.6,-87.6904,11434,60428
Home Gardens,CA,33.8783,-117.5116,11430,92503 92879
Winton,CA,37.3854,-120.6173,11429,95388 95344
Tucson Mountains,AZ,32.2822,-111.0773,11428,85743 85745
Belgrade,MT,45.7789,-111.1736,11425,59714
Lahaina,HI,20.8848,-156.6618,11423,96761
Platteville,WI,42.728,-90.4681,11421,53818
Port Lavaca,TX,28.6181,-96.6278,11410,77979
Elk City,OK,35.3862,-99.4301,11406,73644 73648
Wilton Manors,FL,26.1593,-80.1395,11403,33305 33334 33311
Muscoy,CA,34.1552,-117.3477,11402,92407
East Glenville,NY,42.8648,-73.9256,11399,12008 12302
Dobbs Ferry,NY,41.0127,-73.8697,11397,10522
Suffern,NY,41.1138,-74.1422,11395,10901
Grosse Pointe Park,MI,42.3794,-82.9287,11394,48230
East Grand Rapids,MI,42.9464,-85.6088,11394,49506
Spencer,IA,43.1468,-95.1534,11393,51301
La Homa,TX,26.2796,-98.3575,11389,78574
Batesville,AR,35.7687,-91.6227,11385,72501
Oregon,WI,42.9253,-89.3892,11384,53575
Bridgeton,MO,38.7673,-90.4275,11372,63044 63074
Okmulgee,OK,35.6134,-96.0068,11370,74447
Waihee-Waiehu,HI,20.9188,-156.5063,11369,96793
Rancho Mission Viejo,CA,33.514,-117.5618,11355,92694
Cocoa Beach,FL,28.3327,-80.6274,11341,32931 32932
Fulton,NY,43.3171,-76.4167,11339,13069
Roessleville,NY,42.6969,-73.7964,11327,12205 12211
Mitchellville,MD,38.9358,-76.8146,11325,20720 20721
Elon,NC,36.1016,-79.5086,11325,27244
Powdersville,SC,34.7826,-82.4959,11321,29673 29611 29642
Clawson,MI,42.5367,-83.1504,11314,48017
Snyder,TX,32.7133,-100.9116,11310,79549 79550
Fountain Inn,SC,34.6989,-82.2005,11307,29644
Selma,TX,29.5866,-98.3132,11302,78154
Ravenna,OH,41.1612,-81.2422,11286,44266
Anderson,CA,40.4497,-122.295,11282,96007
Whitestown,IN,39.9706,-86.3612,11276,46052 46075
Storm Lake,IA,42.6431,-95.196,11275,50588
Healdsburg,CA,38.6224,-122.8651,11274,95448
Triangle,VA,38.5483,-77.3195,11265,22172
Newport East,RI,41.5159,-71.2878,11262,02842
Ocean City,NJ,39.2681,-74.602,11260,08226
Fredericksburg,TX,30.266,-98.8751,11254,78624
Satellite Beach,FL,28.1782,-80.6019,11250,32937
Waupun,WI,43.6314,-88.7381,11244,53963
Lansing,KS,39.2428,-94.8972,11229,66043 66048
North Logan,UT,41.7759,-111.8066,11228,84341
Two Rivers,WI,44.1565,-87.5824,11224,54241
Cold Springs,NV,39.6927,-119.9775,11223,89508
Westwood,NJ,40.9878,-74.0308,11221,07675
Bayou Blue,LA,29.6341,-90.6733,11218,70359 70364
Forestville,OH,39.0711,-84.3389,11213,45255 45230
Morgan City,LA,29.7041,-91.192,11208,70380 70381
Brooklyn,OH,41.4349,-81.7497,11203,44144
Lowes Island,VA,39.0471,-77.3524,11199,20165
Waipio,HI,21.4143,-157.9966,11196,96797
Petal,MS,31.3477,-89.2359,11195,39465
Prineville,OR,44.2985,-120.8607,11187,97754
Grand Rapids,MN,47.238,-93.5327,11186,55744 55730 55745
Collegedale,TN,35.0526,-85.0488,11185,37302 37363 37315
North Branch,MN,45.5137,-92.9601,11182,55056 55032
Monmouth,OR,44.8505,-123.2284,11176,97361
Timberlane,LA,29.8781,-90.0303,11169,70056
Hormigueros,PR,18.1437,-67.1199,11166,00660
Stansbury Park,UT,40.6356,-112.3054,11163,84074
Wanaque,NJ,41.044,-74.29,11162,07465 07420
Gloucester Point,VA,37.2767,-76.5043,11159,23062 23072 23018 23131 23184
Urbana,OH,40.1085,-83.7541,11153,43078
North Lindenhurst,NY,40.7072,-73.3859,11153,11757 11701
Rincon,GA,32.2947,-81.2353,11152,31326
Taylorville,IL,39.5328,-89.2804,11149,62555 62568
Progress,PA,40.2901,-76.8394,11143,17109
Elwood,NY,40.8462,-73.3389,11140,11743 11731
Travilah,MD,39.057,-77.247,11128,20854 20850
Hillsborough,CA,37.5572,-122.3586,11122,94010
Burr Ridge,IL,41.7485,-87.92,11119,60527
Haysville,KS,37.5648,-97.3527,11117,67060 67217
Millington,TN,35.335,-89.8991,11117,38053 38054 38055 38083
Del Aire,CA,33.9167,-118.3693,11115,90304 90250
Union Park,FL,28.5657,-81.2355,11111,32825 32817
Canyon Lake,CA,33.6885,-117.2621,11107,92570 92587
Pleasant View,UT,41.3249,-112.0011,11104,84404 84414
Birch Bay,WA,48.9243,-122.7519,11103,98230
Wyomissing,PA,40.3317,-75.9703,11100,19609 19610
Abbeville,LA,29.9751,-92.1265,11086,70510 70511
Middle Island,NY,40.8857,-72.9454,11086,11953
Sturgis,MI,41.7991,-85.4184,11077,49091
Spout Springs,NC,35.2724,-79.0331,11073,28326 27332
Great Neck,NY,40.8029,-73.7333,11068,11024 11023
Lansdowne,PA,39.9408,-75.276,11064,19050
Fairview Shores,FL,28.6021,-81.3958,11064,32804 32789 32810
Columbia,IL,38.4581,-90.2156,11063,62236
Marinette,WI,45.0871,-87.6336,11060,54143
Coshocton,OH,40.2618,-81.848,11056,43812
Waterloo,IL,38.3403,-90.1538,11055,62298
Lake Grove,NY,40.8586,-73.1168,11050,11755
Danville,IN,39.7584,-86.5019,11049,46122
Barrington,IL,42.1515,-88.1281,11049,60010
Belle Chasse,LA,29.8558,-90.0045,11046,70037 70093
Waynesboro,PA,39.7524,-77.5822,11044,17268
Grandview,WA,46.2443,-119.9092,11042,98935 98930
Union City,TN,36.4267,-89.0474,11040,38261 38281
Merriam,KS,39.0186,-94.6933,11036,66203 66202 66204
Monument,CO,39.0736,-104.8467,11035,80132 80921
Summerfield,NC,36.1973,-79.8997,11031,27358
Iowa Colony,TX,29.4407,-95.4206,11028,77583
Holmen,WI,43.9706,-91.2654,11027,54636
Greentree,NJ,39.8989,-74.9613,11024,08003 08034
Shiloh,PA,39.9732,-76.792,11022,17408
Guthrie,OK,35.8424,-97.4366,11021,73044
Burlington,WI,42.6744,-88.2721,11021,53105
Sierra Madre,CA,34.1687,-118.0504,11020,91024 91025
Heartland,TX,32.6748,-96.4515,11019,75114 75126
Celina,OH,40.555,-84.5626,11017,45822
Piedmont,CA,37.8225,-122.2301,11012,94611 94610
Burkburnett,TX,34.0746,-98.5672,11012,76354
Cherry Creek,CO,39.6094,-104.8645,11011,80111
Franklin Lakes,NJ,41.0086,-74.2083,11011,07417
Pompton Lakes,NJ,41.0024,-74.2859,11010,07442
Sun Village,CA,34.5596,-117.9558,11009,93543
Beachwood,NJ,39.9286,-74.2022,11002,08722
North Bellport,NY,40.7868,-72.9457,10999,11713 11772
Brandon,SD,43.5928,-96.5799,10996,57005
Bolivar,MO,37.6059,-93.4175,10996,65613
Elgin,TX,30.3526,-97.3883,10996,78621
Brandywine,MD,38.6963,-76.8846,10989,20613
Huntertown,IN,41.2185,-85.1705,10984,46748 46818 46845
Springdale,OH,39.2909,-84.476,10983,45246
Halfway,MD,39.6162,-77.7703,10974,21740 21795
Magnolia,AR,33.2775,-93.2261,10973,71753 71754
Victoria,MN,44.8634,-93.6585,10972,55386 55331
Quartz Hill,CA,34.6527,-118.2163,10968,93536 93586
Lovejoy,GA,33.4426,-84.3177,10967,30228 30250
Grand Haven,MI,43.0553,-86.2201,10966,49417 49456
Clayton,CA,37.9404,-121.9301,10962,94517
Terryville,NY,40.9093,-73.0486,10962,11776
Port Salerno,FL,27.1461,-80.1894,10957,34997
Lyndon,KY,38.2645,-85.5891,10956,40242 40223 40222 40252
Red Bank,SC,33.9309,-81.2322,10950,29073
Little Ferry,NJ,40.8464,-74.0388,10942,07643
Malvern,AR,34.3734,-92.8205,10938,72104
Totowa,NJ,40.9039,-74.2214,10919,07512 07511
White City,OR,42.4316,-122.8322,10913,97503
Lowell,IN,41.2917,-87.4195,10911,46356
Fife,WA,47.2329,-122.3518,10902,98424
Lincoln Park,NJ,40.9239,-74.3035,10901,07035
Summit,IL,41.7877,-87.8146,10896,60501
Troy,IL,38.7268,-89.8977,10889,62294
Damascus,OR,45.4233,-122.4436,10888,97089
Kapaa,HI,22.091,-159.3521,10886,96746
Tremonton,UT,41.7187,-112.189,10886,84337
Carencro,LA,30.3126,-92.0388,10882,70520 70507
Roscoe,IL,42.4256,-89.0084,10881,61073
Timonium,MD,39.4459,-76.6032,10880,21093
Bedford Heights,OH,41.4041,-81.5053,10876,44146
Hudson,FL,28.3595,-82.6894,10873,34667 34674
Fox Lake,IL,42.4239,-88.1844,10872,60020 60081 60041
Sugarmill Woods,FL,28.7299,-82.501,10871,34461 34446
Manville,NJ,40.542,-74.5892,10870,08835
Martin,TN,36.3385,-88.8513,10864,38237 38238
Canton,MS,32.5975,-90.0317,10863,39046
Oak Ridge,NJ,41.0323,-74.4971,10860,07438
Maltby,WA,47.8027,-122.1044,10859,98021 98296 98072 98077
Cleveland,MS,33.744,-90.7285,10855,38732 38733
Pleasanton,TX,28.9642,-98.4957,10854,78064
DeForest,WI,43.2301,-89.3431,10853,53598 53532
Boaz,AL,34.1985,-86.1529,10847,35957 35956
McKee City,NJ,39.4465,-74.6445,10843,08330
Forestville,MD,38.8518,-76.8708,10839,20747
Berkley,CO,39.8045,-105.0281,10838,80003 80221
Peru,IN,40.7593,-86.0756,10835,46970
Lake Monticello,VA,37.921,-78.3295,10820,22963
Garden City,SC,33.5926,-79.0071,10820,29575 29576
Montgomery,OH,39.2496,-84.3458,10816,45249 45242
De Witt,NY,43.03,-76.0819,10815,13214 13224 13078
Citrus,CA,34.116,-117.8891,10813,91722 91702
Riverton,WY,43.0421,-108.4144,10803,82501
West Vero Corridor,FL,27.6363,-80.4844,10802,32966
Pleasant Hill,IA,41.5867,-93.4953,10796,50327
Atchison,KS,39.5625,-95.1367,10795,66002
Bithlo,FL,28.5644,-81.1073,10790,32820 32833
Myers Corner,NY,41.5864,-73.8793,10786,12590 12524
Shiloh,OH,39.8159,-84.2317,10785,45405 45415
Russellville,AL,34.5055,-87.7283,10783,35654 35653
Mount Kisco,NY,41.2016,-73.7281,10782,10549
Pineville,NC,35.0864,-80.8915,10780,28134
Westwood Lakes,FL,25.7237,-80.3717,10768,33165
Pompton Plains,NJ,40.9679,-74.3075,10766,07444
Airway Heights,WA,47.6459,-117.5792,10766,99224 99001
Kendall Park,NJ,40.4135,-74.5631,10765,08824 08852
Vidalia,GA,32.2125,-82.4019,10762,30474 30475
Pine Hill,NJ,39.7879,-74.9857,10762,08009 08021
Manatí,PR,18.4283,-66.4823,10750,00674
Jackson,WY,43.472,-110.7746,10746,83001 83002
Lake Arrowhead,CA,34.2531,-117.1944,10746,92391 92317 92385 92352 92321 92378
Northbrook,OH,39.2467,-84.5796,10741,45251 45231
Doraville,GA,33.9073,-84.2711,10738,30340 30360 30362
Newberry,SC,34.2813,-81.601,10733,29108
The Hills,NJ,40.6561,-74.6215,10732,07921 07920
Worth,IL,41.6877,-87.7916,10731,60482
Placerville,CA,38.7308,-120.7979,10730,95667
Scenic Oaks,TX,29.7038,-98.6712,10727,78255 78006
Saks,AL,33.7118,-85.8536,10727,36201 36206 36202
Sonoma,CA,38.2902,-122.4598,10726,95476
Campton Hills,IL,41.9498,-88.4166,10724,60119 60183 60175 60124
Essex Junction,VT,44.4902,-73.1141,10720,05452
Pebble Creek,FL,28.1583,-82.3411,10719,33647
Morro Bay,CA,35.3682,-120.8482,10717,93442 93443
Van Wert,OH,40.8651,-84.5879,10710,45891
Gages Lake,IL,42.3519,-87.9828,10706,60030 60031
Tarboro,NC,35.9046,-77.5563,10705,27886
Fuller Heights,FL,27.9227,-81.9978,10697,33860
Kearney,MO,39.355,-94.3599,10696,64060
Felida,WA,45.7138,-122.7103,10695,98685
Lexington,NE,40.7779,-99.7461,10693,68850
Soquel,CA,36.9978,-121.9483,10691,95073 95003
Broomall,PA,39.9688,-75.354,10684,19008
Lenoir City,TN,35.8111,-84.2818,10681,37772 37771
Calimesa,CA,33.9874,-117.0542,10680,92320
Lake Barcroft,VA,38.8514,-77.1579,10678,22044 22041
Yorkshire,VA,38.7882,-77.4496,10678,20111 20113
Richmond Heights,OH,41.5589,-81.5029,10677,44143
Pine Ridge,FL,28.933,-82.4761,10676,34465 34442 34445 34460
Sumner,WA,47.2189,-122.2338,10674,98390
Corozal,PR,18.341,-66.3124,10672,00783
Corning,NY,42.147,-77.0561,10666,14830 14831
Darby,PA,39.921,-75.261,10664,19023
West Haverstraw,NY,41.2063,-73.9884,10663,10993 10923
Clute,TX,29.0256,-95.3975,10650,77531
Isabela,PR,18.4991,-67.022,10642,00662
Freeport,TX,28.9453,-95.3601,10639,77541 77542
Alachua,FL,29.7779,-82.4832,10638,32615 32616
St. Albans,WV,38.3769,-81.8198,10637,25177
Mount Vista,WA,45.7373,-122.6316,10635,98642 98686
Potomac Park,CA,35.3636,-118.965,10634,93307
Munhall,PA,40.3935,-79.9005,10633,15120
Mount Airy,NC,36.5083,-80.6155,10631,27030
Fair Oaks Ranch,TX,29.7467,-98.6376,10630,78015
Cottage Grove,OR,43.796,-123.0573,10630,97424
Fairview,OR,45.5469,-122.439,10627,97024
Memphis,FL,27.5435,-82.5608,10626,34221
Chalco,NE,41.1817,-96.1353,10625,68138
Pella,IA,41.4052,-92.9189,10624,50219
Winterville,NC,35.5291,-77.4,10624,28590
Santa Clara,OR,44.1154,-123.1344,10623,97404
Crestwood,IL,41.6454,-87.7397,10622,60418
Shelton,WA,47.2186,-123.1121,10619,98584
Yelm,WA,46.9398,-122.6262,10618,98576 98597
Waggaman,LA,29.9373,-90.2354,10617,70094
Bel Air,MD,39.5348,-76.346,10616,21014
Nanticoke,PA,41.2005,-76.0003,10610,18634
Le Mars,IA,42.781,-96.1733,10597,51031
Bonham,TX,33.588,-96.1901,10594,75418
Sleepy Hollow,NY,41.0936,-73.8722,10592,10591
Lake Morton-Berrydale,WA,47.3325,-122.1032,10591,98092 98042
Ironton,OH,38.5323,-82.6779,10585,45638
North Lakes,AK,61.6191,-149.311,10583,99654 99687
Pingree Grove,IL,42.0855,-88.4358,10576,60140
Vienna,WV,39.324,-81.5383,10575,26105
Fairview,TX,33.1399,-96.6117,10570,75069
Monroe,WI,42.603,-89.6381,10568,53566
Bellefontaine Neighbors,MO,38.7529,-90.228,10562,63136 63137
Palatka,FL,29.6493,-81.6705,10558,32177 32178
Maryville,MO,40.3428,-94.8702,10556,64468
Smithville,MO,39.3919,-94.5747,10552,64089
Bellmead,TX,31.6026,-97.0897,10550,76705 76715
Little Canada,MN,45.0244,-93.0863,10546,55117
Heath,OH,40.0241,-82.4413,10545,43056
Linthicum,MD,39.2088,-76.6626,10545,21090
Scotchtown,NY,41.4765,-74.3668,10544,10941
Bluffton,IN,40.7424,-85.173,10539,46714
Bogalusa,LA,30.7812,-89.8633,10539,70427 70429
Galena Park,TX,29.7452,-95.2333,10527,77015 77547 77029
Delhi,CA,37.4306,-120.7759,10525,95315
New Albany,OH,40.0809,-82.7848,10524,43054 43031
Fairmount,CO,39.7931,-105.1711,10521,80002 80403
Raceland,LA,29.7282,-90.6362,10517,70394
Malibu,CA,34.037,-118.7839,10516,90265
Riverdale,IL,41.6441,-87.6366,10515,60827
Beverly Hills,MI,42.522,-83.2423,10507,48025
Plymouth,IN,41.3483,-86.3187,10506,46563
Excelsior Springs,MO,39.339,-94.24,10502,64024
Forest Acres,SC,34.0323,-80.9716,10491,29206 29204 29260
Reading,OH,39.2242,-84.4333,10490,45215
Milton,FL,30.6286,-87.0522,10485,32570 32572
Cheat Lake,WV,39.667,-79.8564,10485,26508
Sweetwater,TX,32.4692,-100.4092,10484,79556
Bastrop,TX,30.1113,-97.3176,10484,78602
River Grove,IL,41.9243,-87.8379,10482,60171
White Marsh,MD,39.3819,-76.4574,10480,21236 21128 21237 21162
Fort Meade,MD,39.1061,-76.7437,10477,20755
Marlton,NJ,39.9014,-74.9294,10473,08053
Española,NM,36.0044,-106.0686,10472,87532 87533
La Plata,MD,38.5352,-76.97,10470,20646
Rifle,CO,39.5362,-107.7729,10466,81650
Chestnut Ridge,NY,41.0829,-74.0551,10464,10952 10977
Lighthouse Point,FL,26.2785,-80.0891,10463,33064
Somers Point,NJ,39.3167,-74.6066,10461,08244
Little River,SC,33.8786,-78.6393,10457,29566
Vermilion,OH,41.4103,-82.3214,10451,44089
Rockport,TX,28.029,-97.0722,10449,78382 78381
Garrison,MD,39.4023,-76.7514,10449,21117 21208
Waverly,IA,42.725,-92.4708,10446,50677
Silverton,OR,45.003,-122.7808,10445,97381
Golden Hills,CA,35.1409,-118.4968,10445,93561
Scaggsville,MD,39.1416,-76.8843,10441,20723
Lowell,AR,36.2561,-94.1532,10438,72745
Warr Acres,OK,35.5285,-97.6182,10437,73132 73122 73123
Crestline,CA,34.2486,-117.2887,10431,92391 92407 92322 92325
Alexandria,KY,38.9621,-84.3859,10430,41001
Pine Castle,FL,28.4651,-81.3741,10429,32809 32839
Camden,AR,33.5672,-92.8467,10427,71701 71711
Gunbarrel,CO,40.0632,-105.1713,10424,80503 80301
Vashon,WA,47.4122,-122.4726,10424,98070 98013
Hobart,WI,44.4967,-88.1602,10418,54313 54115 54155
Flat Rock,MI,42.0991,-83.2716,10418,48134
Garden Acres,CA,37.9637,-121.2296,10417,95215
Edwards,CO,39.6215,-106.6184,10415,81632
Waynesville,NC,35.4854,-82.9996,10408,28786 28738
Lake Hiawatha,NJ,40.8816,-74.3826,10406,07034
Valley,AL,32.8088,-85.181,10406,36854
Cadillac,MI,44.2493,-85.4164,10404,49601
Blackhawk,CA,37.8159,-121.9071,10404,94506
London,OH,39.8935,-83.4375,10403,43140
Madison Heights,VA,37.4487,-79.1057,10398,24572
Scottdale,GA,33.795,-84.2634,10398,30079 30021 30030 30033 30002
Newport,OR,44.6242,-124.0513,10393,97365 97366
Fair Oaks,GA,33.9193,-84.5445,10392,30060 30008 30080 30061
Lyons,IL,41.8119,-87.8191,10391,60534 60525
East Setauket,NY,40.921,-73.0942,10385,11733
Flowood,MS,32.3359,-90.0802,10384,39232 39288
Lake Hopatcong,NJ,40.9599,-74.6094,10383,07849 07885
Versailles,KY,38.0486,-84.7258,10382,40383 40384
Wabash,IN,40.8034,-85.8301,10378,46992
Progress Village,FL,27.8831,-82.3593,10378,33619 33578
Spanish Fort,AL,30.7254,-87.8597,10377,36507 36527 36577
East Bakersfield,CA,35.3832,-118.9743,10377,93305
Garden City,GA,32.0867,-81.1773,10375,31408 31405 31415
Portage,WI,43.5489,-89.4658,10374,53901
Northampton,PA,40.6866,-75.4904,10366,18067
Galion,OH,40.7385,-82.7792,10358,44833
Fairmont,MN,43.6441,-94.4621,10348,56031
Tipp City,OH,39.9644,-84.1866,10344,45371
Farmersville,CA,36.305,-119.2083,10336,93223
New Richmond,WI,45.125,-92.5377,10334,54017
Shasta Lake,CA,40.679,-122.3775,10334,96019 96089
Fort Oglethorpe,GA,34.9318,-85.246,10332,30736 30741 30742 30707
Loudoun Valley Estates,VA,38.977,-77.5053,10323,20166 20148
Arkadelphia,AR,34.1253,-93.0729,10316,71923 71999 71998
Manhattan,IL,41.4274,-87.9805,10315,60442
Wood River,IL,38.8631,-90.0774,10315,62084 62095
Paris,TN,36.2933,-88.3065,10313,38242
Francisville,KY,39.1068,-84.7277,10313,41048
Rotonda,FL,26.8844,-82.2791,10312,33947
Comstock Park,MI,43.0438,-85.6778,10306,49321
Valley Center,CA,33.233,-117.0158,10303,92082
Berwick,PA,41.0555,-76.2492,10291,18603
Port Townsend,WA,48.122,-122.7877,10290,98368
Clay,AL,33.6951,-86.609,10288,35173 35126
Flowery Branch,GA,34.1712,-83.9142,10286,30542 30502
Watervliet,NY,42.7243,-73.7068,10285,12189
East Franklin,NJ,40.4933,-74.471,10281,08873
Exeter,CA,36.2941,-119.1459,10280,93221
Woodlyn,PA,39.8774,-75.3445,10276,19094 19022 19033 19081
Loudonville,NY,42.7068,-73.7665,10274,12211
Alpine,UT,40.4629,-111.7724,10272,84004
Yazoo City,MS,32.8619,-90.4075,10270,39194
Highland,IL,38.7602,-89.6812,10268,62249
Meridianville,AL,34.8729,-86.5722,10268,35750 35759 35773
Carroll,IA,42.0699,-94.8646,10261,51401
Elkhorn,WI,42.6713,-88.5377,10259,53121
Vernal,UT,40.4517,-109.5378,10254,84078 84079
Franklin,KY,36.7177,-86.5595,10254,42134 42135
Raymondville,TX,26.4759,-97.7769,10243,78580
Waimea,HI,20.0124,-155.6381,10242,96743
Oneida,NY,43.0769,-75.6622,10240,13421
Atoka,TN,35.4239,-89.7861,10237,38004 38071
Kennett,MO,36.2403,-90.0481,10236,63857
North Bend,OR,43.4075,-124.2364,10231,97459
Marlton,MD,38.762,-76.7857,10223,20772
Robstown,TX,27.794,-97.6692,10222,78380
Fort Madison,IA,40.6207,-91.3509,10221,52627
Blackwells Mills,NJ,40.4773,-74.5976,10220,08873 08844
Heath,TX,32.8439,-96.4674,10218,75032 75126
Columbia,PA,40.0347,-76.4944,10217,17512
Safford,AZ,32.8335,-109.6964,10217,85546
Independent Hill,VA,38.6404,-77.4089,10217,22193 20112
Sellersburg,IN,38.4028,-85.7706,10215,47172
Rainbow City,AL,33.9336,-86.0922,10213,35906
Cedartown,GA,34.0223,-85.2479,10211,30125 30138
New Hyde Park,NY,40.7323,-73.6858,10208,11040
Hillcrest,CA,35.379,-118.9578,10203,93306 93386
Fort Salonga,NY,40.9068,-73.2996,10203,11768
Difficult Run,VA,38.9016,-77.3471,10202,20171 22124 22181
Rolesville,NC,35.9223,-78.4656,10200,27571 27587
Hermantown,MN,46.8057,-92.2407,10192,55814 55810 55811
La Grange,KY,38.3987,-85.375,10188,40031
Alpena,MI,45.074,-83.4402,10178,49707
Baker City,OR,44.7749,-117.832,10177,97814
Snohomish,WA,47.9276,-122.0969,10177,98290 98291
Cross Lanes,WV,38.4351,-81.7707,10172,25313 25356
Glenwood Springs,CO,39.5455,-107.3347,10171,81601
Alderwood Manor,WA,47.8146,-122.2672,10168,98036
Molalla,OR,45.1502,-122.5845,10168,97038
Bargersville,IN,39.5412,-86.2004,10163,46131 46106 46143
Astoria,OR,46.1856,-123.8053,10162,97103
Coweta,OK,35.9683,-95.6545,10157,74429 74014
East Rutherford,NJ,40.8179,-74.0854,10154,07073
Warrenton,VA,38.7176,-77.7976,10151,20186
Roslyn,PA,40.1311,-75.1374,10150,19001
South Huntington,NY,40.8225,-73.3921,10150,11746
Hackettstown,NJ,40.854,-74.8257,10143,07840
San Diego Country Estates,CA,33.0094,-116.7874,10142,92065
Clinton,TN,36.0981,-84.1283,10141,37716 37717
Trumbull Center,CT,41.2415,-73.1836,10137,06611
Rathdrum,ID,47.7948,-116.8944,10133,83858
San Elizario,TX,31.5793,-106.2632,10123,79849
Cody,WY,44.5213,-109.0548,10121,82414
Paris,KY,38.2016,-84.2718,10107,40361 40362
Cordele,GA,31.9563,-83.7694,10107,31015 31010
Budd Lake,NJ,40.8733,-74.7375,10106,07828 07836
Pike Road,AL,32.2939,-86.09,10103,36064 36013
Middleton,ID,43.7113,-116.6157,10101,83644 83652
Corte Madera,CA,37.9238,-122.5128,10101,94925 94976
Spring Valley Lake,CA,34.4987,-117.2683,10098,92395
Bardmoor,FL,27.8574,-82.7534,10095,33777
Wood-Ridge,NJ,40.8508,-74.0878,10094,07075
Kendallville,IN,41.4441,-85.2578,10094,46755
Waldwick,NJ,41.0133,-74.1259,10090,07463
Independence,OR,44.8547,-123.1952,10088,97351
Murrells Inlet,SC,33.556,-79.0594,10087,29576
Hillsdale,NJ,41.0074,-74.044,10086,07642
Airmont,NY,41.0992,-74.0989,10082,10952 10901 10982
Howell,MI,42.6078,-83.9339,10074,48843 48844
Cairo,GA,30.879,-84.205,10067,39828
East Rockaway,NY,40.6432,-73.6672,10064,11518
Burtonsville,MD,39.1166,-76.9356,10063,20868 20866 20707
East Whittier,CA,33.9244,-117.9887,10061,90604
Reedsburg,WI,43.5348,-89.9965,10060,53959 53958
Cambridge,OH,40.0221,-81.5869,10046,43725
Woodburn,VA,38.8503,-77.2322,10046,22031 22003
Brookdale,NJ,40.8348,-74.1798,10044,07003
Maywood,NJ,40.9025,-74.0634,10042,07607
White Horse,NJ,40.1919,-74.7023,10040,08690 08610
Fairview,CA,37.6758,-122.0473,10033,94541 94542
Hyrum,UT,41.6325,-111.8445,10022,84319
Country Club,CA,37.9687,-121.3408,10017,95204
North Gates,NY,43.1718,-77.7064,10014,14606
Cypress Gardens,FL,28.0036,-81.6857,10013,33884 33882
